Id,Prediction
88668,4032430
88669,3665551
88670,4607574
88671,3250293
88672,4553703
88673,4054956
88674,4458705
88675,3732228
88676,3694438
88677,4362924
88678,4267188
88679,4338665
88680,2948055
88681,4417682
88682,3718207
88683,3764321
88684,3988573
88685,4377988
88686,4206115
88687,4134685
88688,4775219
88689,4370590
88690,4532094
88691,2606538
88692,4437920
88693,3906746
88694,4366921
88695,2963534
88696,4489307
88697,4185527
88698,5286524
88699,4174591
88700,4063798
88701,4192043
88702,4190161
88703,4697681
88704,3508107
88705,3478159
88706,4838216
88707,3827815
88708,4637831
88709,3408620
88710,3620931
88711,3905603
88712,5193921
88713,3770446
88714,4440235
88715,4012380
88716,4194287
88717,3694737
88718,4067205
88719,4559559
88720,3264138
88721,4490742
88722,5040577
88723,3158900
88724,4610592
88725,5035764
88726,5571623
88727,3646577
88728,3553007
88729,4428487
88730,2554169
88731,4502436
88732,4229204
88733,4926111
88734,4018735
88735,4762236
88736,3738540
88737,4011674
88738,3316427
88739,3979802
88740,4522938
88741,3626247
88742,3802075
88743,4030080
88744,5151577
88745,4465155
88746,3475035
88747,4084515
88748,4633573
88749,3763136
88750,4450551
88751,4606249
88752,5166173
88753,3774342
88754,3705395
88755,3177398
88756,5197091
88757,3521508
88758,4412097
88759,4913317
88760,4037180
88761,5228157
88762,5061599
88763,5220888
88764,5578654
88765,4362974
88766,4390776
88767,4067704
88768,4626761
88769,3634795
88770,4266557
88771,4104436
88772,4121565
88773,4855416
88774,4053814
88775,3297525
88776,3869195
88777,5260584
88778,3610110
88779,4849466
88780,3711509
88781,2799682
88782,2771087
88783,4345385
88784,3658101
88785,4843698
88786,3777205
88787,4026056
88788,4808080
88789,3753884
88790,3561539
88791,4088540
88792,3482808
88793,4225506
88794,3293848
88795,4262075
88796,3676712
88797,4910546
88798,3951741
88799,4950847
88800,3381219
88801,3957842
88802,3542176
88803,4584963
88804,3496303
88805,3515586
88806,4489143
88807,3639314
88808,3678092
88809,4635345
88810,3587293
88811,4825763
88812,5243355
88813,3865804
88814,3637938
88815,3831331
88816,3647288
88817,4457808
88818,4303715
88819,4883381
88820,5052295
88821,4504438
88822,3376010
88823,4111383
88824,3654883
88825,3913541
88826,4238873
88827,4287572
88828,4858281
88829,3878106
88830,4820106
88831,4107456
88832,3285758
88833,5014640
88834,4153182
88835,4911283
88836,4537057
88837,4330226
88838,4961359
88839,4783953
88840,3879866
88841,3586502
88842,3692588
88843,5245628
88844,4031521
88845,3975038
88846,5025085
88847,4395875
88848,3910842
88849,4491222
88850,4571832
88851,4200475
88852,5744102
88853,4695060
88854,4804667
88855,4524646
88856,3730532
88857,5267628
88858,3462548
88859,4167195
88860,4364809
88861,3817346
88862,4615118
88863,4195937
88864,4676216
88865,5299463
88866,4124673
88867,4313017
88868,4396768
88869,4882488
88870,4840594
88871,4342968
88872,3609513
88873,3577477
88874,3998766
88875,4646806
88876,4636516
88877,4466883
88878,4652247
88879,3117051
88880,3975159
88881,4452748
88882,3122182
88883,3146344
88884,4337274
88885,3323877
88886,3694874
88887,3655307
88888,4257725
88889,4259776
88890,3358768
88891,3744567
88892,4594669
88893,4157749
88894,4495348
88895,4682129
88896,3285073
88897,3563102
88898,5111820
88899,4382059
88900,3251945
88901,5269538
88902,3779945
88903,4481936
88904,3831357
88905,3983417
88906,4424979
88907,4880896
88908,3894616
88909,4032707
88910,4606394
88911,4534850
88912,3717898
88913,3917502
88914,3751074
88915,5078971
88916,3060548
88917,5021718
88918,4364742
88919,3518134
88920,5533078
88921,4347120
88922,4091784
88923,3084964
88924,5289708
88925,4300256
88926,3574354
88927,3658459
88928,4279450
88929,5178068
88930,4876453
88931,3908315
88932,3445553
88933,4196110
88934,4130654
88935,4398445
88936,4709623
88937,3795709
88938,4746447
88939,5302430
88940,5048708
88941,3577429
88942,3995645
88943,4860256
88944,4266298
88945,3868157
88946,4329447
88947,4510388
88948,2814956
88949,3966018
88950,4673808
88951,3538073
88952,4083294
88953,3061985
88954,4206676
88955,3340206
88956,4107213
88957,4108391
88958,4608046
88959,3886470
88960,4271758
88961,3397126
88962,4787528
88963,4384689
88964,3619577
88965,3758240
88966,3454287
88967,4687684
88968,4581690
88969,4245805
88970,3722318
88971,4278046
88972,3090330
88973,3760682
88974,5173064
88975,3796811
88976,5234945
88977,4497486
88978,5104742
88979,3485275
88980,3667144
88981,3920435
88982,4141185
88983,4513300
88984,5511012
88985,4462135
88986,4485486
88987,4767325
88988,4305597
88989,3091831
88990,3662971
88991,3931962
88992,2440053
88993,3628454
88994,3502576
88995,4256060
88996,4165363
88997,4192788
88998,4085079
88999,4035872
89000,4159340
89001,5568507
89002,3372482
89003,4992335
89004,5256761
89005,4317824
89006,5374120
89007,4687758
89008,5298136
89009,4074505
89010,4025488
89011,3520289
89012,4234574
89013,4132114
89014,4755353
89015,3868817
89016,5548762
89017,4413799
89018,4107469
89019,5161306
89020,3035230
89021,4033120
89022,4394518
89023,4415797
89024,5118609
89025,3274800
89026,4614309
89027,4231128
89028,4381326
89029,3617310
89030,4717759
89031,4370236
89032,2885199
89033,4875648
89034,3297341
89035,3821141
89036,4015189
89037,4340969
89038,4185450
89039,4157597
89040,5200695
89041,5228002
89042,2767209
89043,3677540
89044,4066932
89045,3936327
89046,4392146
89047,4883910
89048,4580156
89049,3995879
89050,4378925
89051,5783390
89052,5257030
89053,4811347
89054,3229995
89055,4082197
89056,3223195
89057,4863544
89058,4484199
89059,4165670
89060,3362759
89061,3934379
89062,4617943
89063,3195857
89064,4631970
89065,4341196
89066,5012078
89067,4341567
89068,3166736
89069,4410149
89070,4159444
89071,3303925
89072,4182105
89073,4007381
89074,4050410
89075,3378981
89076,3764023
89077,4804683
89078,3768617
89079,4122823
89080,3592678
89081,5254031
89082,4726948
89083,4254751
89084,3883115
89085,5123498
89086,4238406
89087,5592610
89088,3813708
89089,4290699
89090,4341258
89091,3442285
89092,3228372
89093,3868706
89094,3459166
89095,4512778
89096,5077929
89097,4681282
89098,4538308
89099,3900678
89100,4601566
89101,3554322
89102,4173406
89103,4151938
89104,5245637
89105,3764803
89106,4589847
89107,3768936
89108,3499655
89109,4791364
89110,4197041
89111,4372140
89112,3643122
89113,4189986
89114,4483339
89115,3873334
89116,3959762
89117,3468988
89118,5024747
89119,3533771
89120,5096520
89121,5015760
89122,4007852
89123,4166008
89124,3157918
89125,3772878
89126,4365036
89127,4482508
89128,4851249
89129,4630254
89130,5006731
89131,4091266
89132,5431018
89133,3139744
89134,3998923
89135,3471265
89136,4896175
89137,4976049
89138,3346232
89139,3181689
89140,3694892
89141,5115852
89142,4487600
89143,4018845
89144,5225351
89145,3939204
89146,4500226
89147,5202883
89148,3195886
89149,4786016
89150,3292004
89151,5170922
89152,4521615
89153,4133926
89154,4234130
89155,4229868
89156,4188999
89157,4146531
89158,4542199
89159,5516059
89160,4727017
89161,3948985
89162,3553921
89163,4853292
89164,4365808
89165,3690270
89166,4293159
89167,4830789
89168,3901054
89169,4504197
89170,4145935
89171,3751343
89172,4765125
89173,5326195
89174,4598955
89175,4387494
89176,4220469
89177,4908750
89178,4661526
89179,3973667
89180,3305987
89181,4607862
89182,4317177
89183,4547678
89184,3120896
89185,4363130
89186,4246990
89187,4358684
89188,3349728
89189,4659822
89190,4861700
89191,4617556
89192,5008010
89193,3732858
89194,4952223
89195,4833627
89196,3516701
89197,3423646
89198,4452378
89199,3904413
89200,4137133
89201,4256446
89202,4162153
89203,5015869
89204,4087523
89205,3770461
89206,3779124
89207,3097136
89208,4346618
89209,5121412
89210,4429726
89211,3714332
89212,4073413
89213,5016515
89214,4651225
89215,4304512
89216,3655779
89217,3818419
89218,3700719
89219,3330245
89220,5062783
89221,3421719
89222,3454977
89223,5198048
89224,4031035
89225,4779423
89226,3875334
89227,4317327
89228,4840982
89229,3433801
89230,5032611
89231,4354153
89232,3263610
89233,4006995
89234,4244074
89235,3648339
89236,4316635
89237,4401043
89238,3808271
89239,3765253
89240,4886894
89241,4140332
89242,3610994
89243,3899773
89244,3130874
89245,4674348
89246,5249637
89247,4923730
89248,5194104
89249,3824196
89250,5443880
89251,3388814
89252,3245513
89253,4732703
89254,3898332
89255,3892849
89256,4631966
89257,4810409
89258,4286375
89259,4121990
89260,3727038
89261,4558901
89262,4536951
89263,4846637
89264,4152662
89265,3832533
89266,4913164
89267,4752369
89268,4140745
89269,3881897
89270,4242325
89271,4998243
89272,4542891
89273,4406622
89274,4141517
89275,4552919
89276,3977025
89277,4768177
89278,4158657
89279,4077311
89280,4434175
89281,3573375
89282,4922740
89283,3104222
89284,3498821
89285,4286510
89286,3677664
89287,4584771
89288,4620160
89289,4615007
89290,3795769
89291,5603688
89292,4472601
89293,3118991
89294,5111286
89295,4531837
89296,4330411
89297,4337721
89298,4378342
89299,4594725
89300,5124394
89301,4656456
89302,4452295
89303,3892702
89304,3208629
89305,4312584
89306,4093210
89307,4171846
89308,4929439
89309,4976216
89310,4566882
89311,4164875
89312,3941510
89313,3756527
89314,5120863
89315,3765514
89316,3133078
89317,4297384
89318,3978640
89319,4982046
89320,4462045
89321,4660497
89322,4673586
89323,5359528
89324,4847689
89325,3363886
89326,3492898
89327,3857316
89328,3825561
89329,3652582
89330,4381639
89331,4484035
89332,5003371
89333,3968560
89334,4069811
89335,3525467
89336,3228855
89337,3874853
89338,3886227
89339,4428158
89340,4222658
89341,4493908
89342,4294864
89343,4374084
89344,3570842
89345,4119556
89346,3643059
89347,3949675
89348,3892807
89349,3807631
89350,4338838
89351,3434782
89352,3543503
89353,4208791
89354,3437831
89355,4442859
89356,4475880
89357,5018234
89358,4560200
89359,3940293
89360,3088128
89361,4291137
89362,3346493
89363,3448532
89364,4745753
89365,3135503
89366,5050234
89367,3940598
89368,4474006
89369,3134671
89370,3844075
89371,4020379
89372,3527229
89373,4886190
89374,3842538
89375,4842248
89376,3162671
89377,3711441
89378,3477326
89379,4272517
89380,4394972
89381,3970132
89382,3572579
89383,4632261
89384,5469217
89385,5198837
89386,3618124
89387,4775376
89388,3638799
89389,4325523
89390,3692076
89391,4162592
89392,4840111
89393,4068416
89394,4160801
89395,3369359
89396,4454116
89397,3210092
89398,4679354
89399,3368326
89400,4063596
89401,3190008
89402,4606443
89403,5167867
89404,3302819
89405,4660059
89406,3958228
89407,4373646
89408,4034094
89409,3498643
89410,4206566
89411,3507913
89412,4591817
89413,4157654
89414,3245490
89415,4900551
89416,3642430
89417,4548019
89418,4284042
89419,4992040
89420,5401496
89421,4482115
89422,4250223
89423,4681923
89424,3403833
89425,4648023
89426,3473801
89427,4122280
89428,5061350
89429,4698044
89430,4979708
89431,5833379
89432,4493733
89433,2802938
89434,4539171
89435,3919618
89436,4345513
89437,4576477
89438,3802384
89439,3823361
89440,4069210
89441,4302574
89442,3961002
89443,4292194
89444,4450400
89445,4429542
89446,4232934
89447,5420462
89448,3474439
89449,3747592
89450,3802844
89451,4681086
89452,3787821
89453,3925329
89454,4416974
89455,4327654
89456,4076977
89457,4947766
89458,4171484
89459,3717999
89460,4408995
89461,3718618
89462,4335887
89463,4101530
89464,4676684
89465,4695817
89466,4784958
89467,4959273
89468,5038197
89469,3890485
89470,4744697
89471,4061951
89472,3819343
89473,4207277
89474,4191151
89475,4379742
89476,4055795
89477,4614244
89478,4276386
89479,3946524
89480,3840141
89481,3866885
89482,4098925
89483,3963894
89484,3501258
89485,2764236
89486,4227550
89487,3875007
89488,4758616
89489,4786414
89490,4439487
89491,3356917
89492,3963092
89493,4431680
89494,4686403
89495,4275913
89496,4491288
89497,4492902
89498,5010011
89499,3053592
89500,4202614
89501,5028323
89502,4878681
89503,3626871
89504,4407474
89505,4403190
89506,5047780
89507,4188164
89508,3634760
89509,5173022
89510,3706374
89511,3798618
89512,3753726
89513,3553515
89514,3368338
89515,4442949
89516,5426233
89517,3795228
89518,4046756
89519,4083703
89520,4930689
89521,4153343
89522,5187033
89523,3511180
89524,4398326
89525,4176039
89526,3211694
89527,2901485
89528,2430987
89529,4140469
89530,3843619
89531,4365973
89532,3692443
89533,3906420
89534,3127470
89535,4432317
89536,3529416
89537,3434590
89538,4127576
89539,2384211
89540,4446737
89541,3470754
89542,3501444
89543,3758951
89544,5405864
89545,3573141
89546,4718478
89547,3574312
89548,3915930
89549,5196364
89550,4318081
89551,3672337
89552,4277597
89553,4127517
89554,4729433
89555,4995782
89556,3387651
89557,3699666
89558,4089751
89559,5203448
89560,3856101
89561,4022246
89562,4629125
89563,4194775
89564,4527735
89565,3238844
89566,4722832
89567,5235741
89568,3949931
89569,4274132
89570,5078660
89571,4464178
89572,3196999
89573,4144780
89574,3743054
89575,4001040
89576,4809239
89577,3256147
89578,3594539
89579,4009126
89580,4196654
89581,3408152
89582,4015347
89583,4322454
89584,4386502
89585,4247015
89586,3592883
89587,5115435
89588,3303925
89589,4691072
89590,4736574
89591,4215289
89592,4510099
89593,3647361
89594,3901689
89595,3572819
89596,4039605
89597,4868491
89598,4369929
89599,2393620
89600,4413790
89601,4605742
89602,5044057
89603,5036030
89604,4040647
89605,3931613
89606,4928379
89607,4080977
89608,3723270
89609,3506780
89610,3084295
89611,5090326
89612,4250660
89613,3686018
89614,3740288
89615,4218237
89616,4701472
89617,4808229
89618,3224291
89619,3824562
89620,4081036
89621,4531644
89622,3275730
89623,4143162
89624,3733640
89625,3693877
89626,4140896
89627,3761519
89628,4200450
89629,3837872
89630,4861620
89631,4832234
89632,4612348
89633,3788306
89634,3423041
89635,4543329
89636,3838228
89637,4894749
89638,5584320
89639,5401627
89640,5002261
89641,4781296
89642,4333100
89643,2963440
89644,3814990
89645,4709911
89646,3184424
89647,4635401
89648,5562174
89649,4673658
89650,4721530
89651,4649251
89652,5198741
89653,4387790
89654,4697236
89655,4334499
89656,3565785
89657,4510830
89658,3970645
89659,4342233
89660,4439865
89661,4605705
89662,4296122
89663,4798332
89664,4288314
89665,4099484
89666,3873630
89667,4344092
89668,4171714
89669,3271634
89670,4126066
89671,5179034
89672,4046982
89673,3509672
89674,4467473
89675,4466050
89676,5098697
89677,4686510
89678,5102982
89679,4284820
89680,4606418
89681,3197002
89682,5131211
89683,4683266
89684,3977859
89685,3653259
89686,4299002
89687,3821143
89688,3961620
89689,3677958
89690,4029986
89691,5033088
89692,4246743
89693,4152976
89694,4052785
89695,5157847
89696,3768219
89697,4399068
89698,3989725
89699,4113373
89700,3747993
89701,4961184
89702,4087523
89703,4778497
89704,3366972
89705,4516704
89706,4176560
89707,4921939
89708,4194787
89709,4583751
89710,4029424
89711,3984869
89712,4635048
89713,4245677
89714,3294670
89715,3481019
89716,4952086
89717,3977212
89718,5336906
89719,3072802
89720,5247143
89721,4438587
89722,4509539
89723,3492099
89724,4997924
89725,4914181
89726,3524620
89727,3612510
89728,5185252
89729,4839850
89730,4198647
89731,4585142
89732,4051396
89733,3662540
89734,3536393
89735,4005043
89736,3988474
89737,4302631
89738,4428461
89739,3155287
89740,4723844
89741,3204631
89742,4893921
89743,3532368
89744,4670894
89745,3201678
89746,3825762
89747,4118127
89748,3686263
89749,4946219
89750,5084416
89751,3702855
89752,3683361
89753,3552076
89754,3268224
89755,4618278
89756,5720903
89757,4340135
89758,3233275
89759,5113420
89760,4047739
89761,3397839
89762,3468090
89763,4558592
89764,4169099
89765,3153017
89766,4066898
89767,4237419
89768,5172494
89769,4637736
89770,4328122
89771,3386330
89772,3719951
89773,4585883
89774,4372943
89775,5164689
89776,3788027
89777,3738954
89778,2645998
89779,4585209
89780,3761234
89781,4421783
89782,4729016
89783,4653481
89784,4800203
89785,3635669
89786,3773716
89787,4261998
89788,3151977
89789,3733762
89790,2927742
89791,4618001
89792,4401043
89793,4257004
89794,4401105
89795,4064718
89796,4453697
89797,4170363
89798,3811876
89799,4268578
89800,3400838
89801,4975090
89802,4314204
89803,4830963
89804,3432780
89805,4214384
89806,4423350
89807,3633738
89808,4212804
89809,3940600
89810,2861440
89811,3685297
89812,5110751
89813,4811841
89814,3801741
89815,4099056
89816,4526356
89817,4767252
89818,4812823
89819,3001157
89820,3419906
89821,4597475
89822,3403978
89823,3360325
89824,4241211
89825,5936189
89826,5900070
89827,4222170
89828,4986191
89829,4749413
89830,3676213
89831,4915416
89832,4118171
89833,4402864
89834,4178224
89835,4193937
89836,4012647
89837,3944339
89838,5054740
89839,3940010
89840,4090558
89841,3749807
89842,4770923
89843,3841207
89844,4920750
89845,4127547
89846,4014924
89847,3586451
89848,3438419
89849,4103429
89850,4450873
89851,4619385
89852,4258160
89853,4817616
89854,4144532
89855,4376381
89856,4603012
89857,5596566
89858,2953501
89859,3743054
89860,4390332
89861,4318250
89862,4548539
89863,3648605
89864,3915526
89865,4680170
89866,4242758
89867,3564438
89868,4483237
89869,5080203
89870,5310448
89871,4013349
89872,3773835
89873,5230734
89874,3922404
89875,5123305
89876,4341206
89877,4556027
89878,3400264
89879,5063825
89880,4102246
89881,4170183
89882,4238545
89883,4939985
89884,2578603
89885,5400368
89886,4103414
89887,4387927
89888,2881649
89889,4033073
89890,3815894
89891,4026355
89892,3907947
89893,4857847
89894,4073586
89895,4574338
89896,2828904
89897,3863222
89898,3716933
89899,3964609
89900,3971598
89901,3542120
89902,3834380
89903,4100163
89904,4404271
89905,4407076
89906,5030116
89907,3448671
89908,4116649
89909,3199498
89910,4418651
89911,4051648
89912,4164049
89913,2445766
89914,5398183
89915,3474289
89916,4114900
89917,3923772
89918,3030818
89919,4967612
89920,4015202
89921,4022110
89922,4005443
89923,3222010
89924,2447817
89925,4572395
89926,5035728
89927,4044453
89928,4711784
89929,4201548
89930,3522740
89931,4158151
89932,5541085
89933,3606238
89934,4115144
89935,4903703
89936,4264413
89937,3135828
89938,4707544
89939,3901975
89940,4259430
89941,5086359
89942,4294571
89943,4722523
89944,3670167
89945,4386933
89946,3663052
89947,4091246
89948,3963691
89949,4781936
89950,2518875
89951,3380322
89952,4296085
89953,4503635
89954,4548472
89955,4267507
89956,4594027
89957,4164996
89958,3936088
89959,5050878
89960,5052639
89961,4791302
89962,4333932
89963,4247039
89964,4233179
89965,3845063
89966,5314090
89967,3416612
89968,4542558
89969,4018672
89970,3370793
89971,4700116
89972,4837503
89973,3629049
89974,3350517
89975,4278575
89976,3231390
89977,4355829
89978,4904349
89979,4587326
89980,3968651
89981,4365589
89982,3564144
89983,3297207
89984,4382259
89985,4641144
89986,4005903
89987,4366964
89988,4274710
89989,3596712
89990,4335857
89991,4520699
89992,5328250
89993,4539086
89994,4020871
89995,3182941
89996,3860721
89997,3362518
89998,4274946
89999,4613455
90000,5848072
90001,3908890
90002,5414167
90003,4656641
90004,4441922
90005,3428179
90006,3587312
90007,2907706
90008,3259369
90009,3950200
90010,4195332
90011,3960788
90012,4933650
90013,5001540
90014,3923571
90015,4929587
90016,3984564
90017,4621919
90018,3475167
90019,5174187
90020,3626218
90021,4264996
90022,3872789
90023,4980683
90024,4120861
90025,4227716
90026,4305832
90027,4027691
90028,3876113
90029,3506490
90030,4013642
90031,4668938
90032,4970199
90033,3726023
90034,3314172
90035,5000722
90036,4998738
90037,4487152
90038,3667458
90039,4429576
90040,5207228
90041,5460157
90042,4669921
90043,3956824
90044,3261499
90045,3570099
90046,4390053
90047,5020711
90048,2916769
90049,4658187
90050,5422690
90051,4219005
90052,4269833
90053,4809236
90054,5006596
90055,3405293
90056,4848582
90057,5035279
90058,5193809
90059,3364316
90060,4677021
90061,3992644
90062,4183182
90063,3445465
90064,4918419
90065,4695513
90066,3899024
90067,3897376
90068,4389441
90069,4709298
90070,4744846
90071,4652181
90072,3086323
90073,4567907
90074,3362154
90075,3679797
90076,4045726
90077,4037275
90078,4198828
90079,4332163
90080,4294294
90081,4095537
90082,3460506
90083,4475899
90084,4327272
90085,3183540
90086,4419169
90087,3378633
90088,4197867
90089,4037824
90090,4197203
90091,3796572
90092,4625474
90093,5217364
90094,4625170
90095,4034082
90096,5403538
90097,4576669
90098,4762520
90099,4693678
90100,4964761
90101,3055029
90102,5291143
90103,4832194
90104,3614716
90105,3714691
90106,3514926
90107,4360424
90108,4487311
90109,4837194
90110,4665734
90111,5483139
90112,4877357
90113,4276083
90114,3542590
90115,4128577
90116,3434580
90117,3896348
90118,3101468
90119,4810881
90120,3925058
90121,3622782
90122,2980691
90123,4828881
90124,4410842
90125,3867312
90126,4253761
90127,4832604
90128,4644854
90129,4416139
90130,4672399
90131,5298848
90132,3874780
90133,4061742
90134,4643933
90135,4654509
90136,3846086
90137,4332262
90138,3261212
90139,3696816
90140,4583757
90141,3565462
90142,4929431
90143,3732925
90144,4843894
90145,4076142
90146,5697078
90147,4118657
90148,4991428
90149,4504536
90150,5115958
90151,4128019
90152,3764498
90153,4596290
90154,4226301
90155,5260756
90156,4779228
90157,4251489
90158,4140845
90159,4477829
90160,4601172
90161,3520469
90162,5372508
90163,3522892
90164,4274833
90165,4938496
90166,3208563
90167,4379450
90168,3158876
90169,4508335
90170,4966280
90171,3481840
90172,3903876
90173,5156285
90174,4449653
90175,3694428
90176,3476552
90177,3222465
90178,3486720
90179,4212294
90180,3885504
90181,4532549
90182,3639340
90183,3927379
90184,4269006
90185,6019805
90186,5461836
90187,4350002
90188,3100051
90189,4710431
90190,3976551
90191,4813613
90192,3138015
90193,3918877
90194,3936359
90195,3967418
90196,4918398
90197,4382778
90198,4405512
90199,4894315
90200,4689816
90201,5311055
90202,3236709
90203,5122243
90204,5152715
90205,4217961
90206,5448523
90207,4569602
90208,4365514
90209,4384810
90210,5118548
90211,3964202
90212,3992848
90213,4783078
90214,3323208
90215,3893510
90216,4314949
90217,4607352
90218,3864584
90219,3920449
90220,4592724
90221,4101965
90222,4079623
90223,4184734
90224,4801120
90225,4657892
90226,4596090
90227,4261770
90228,3938540
90229,4899663
90230,3661256
90231,3475163
90232,3485067
90233,4709356
90234,4744627
90235,3620695
90236,4375905
90237,4291638
90238,4925684
90239,4063351
90240,4078330
90241,4621746
90242,4491428
90243,5012630
90244,4060117
90245,5104086
90246,4372956
90247,3881374
90248,3575378
90249,4315903
90250,5149033
90251,3995426
90252,4211051
90253,3365888
90254,4053875
90255,2664152
90256,4025097
90257,3889760
90258,4507595
90259,4444239
90260,4920735
90261,5207789
90262,5407152
90263,4689492
90264,4204965
90265,4700829
90266,4609245
90267,3061485
90268,4567780
90269,4084860
90270,3503178
90271,4168999
90272,3945824
90273,4897846
90274,4550723
90275,4089623
90276,4750038
90277,4426609
90278,4676949
90279,4940974
90280,3773962
90281,3573326
90282,3800667
90283,3369394
90284,5428920
90285,3160213
90286,4143292
90287,4180220
90288,5239890
90289,4930042
90290,3721341
90291,4529803
90292,4284649
90293,4758411
90294,4539230
90295,3921780
90296,3548922
90297,5081048
90298,3707525
90299,4358098
90300,4031199
90301,4613512
90302,3991680
90303,4584463
90304,3779392
90305,4481364
90306,4014664
90307,4393983
90308,3433453
90309,4361651
90310,3303925
90311,4269434
90312,4159188
90313,3901767
90314,3889041
90315,4640375
90316,5201509
90317,5143781
90318,4935976
90319,3921059
90320,4714773
90321,3681799
90322,4945889
90323,4399912
90324,3689410
90325,4448455
90326,4981289
90327,3207991
90328,4871194
90329,4623186
90330,3796137
90331,4138538
90332,4821806
90333,3872266
90334,3735604
90335,4300382
90336,3851738
90337,4421800
90338,4803563
90339,3869710
90340,3697759
90341,4352128
90342,4660502
90343,4499383
90344,4120279
90345,4316923
90346,4017102
90347,3941965
90348,4649556
90349,3091490
90350,3804315
90351,3972081
90352,3931343
90353,3918480
90354,3770802
90355,3408825
90356,4671873
90357,4449439
90358,4794039
90359,3954290
90360,4357835
90361,3505550
90362,5077110
90363,3947695
90364,3350503
90365,4486930
90366,4310939
90367,4066484
90368,5553879
90369,5278871
90370,5075668
90371,3430730
90372,4542817
90373,4599528
90374,4428512
90375,3872524
90376,4050131
90377,5092410
90378,4143796
90379,5447422
90380,4480698
90381,4483172
90382,4621975
90383,5041274
90384,4594638
90385,4789220
90386,2609622
90387,3588493
90388,4494008
90389,3490056
90390,3953607
90391,5012985
90392,4863131
90393,4129304
90394,4004999
90395,4260702
90396,4859751
90397,4759951
90398,4881770
90399,3737760
90400,4005636
90401,4390914
90402,4453255
90403,4052009
90404,4341586
90405,4803361
90406,3411970
90407,4424794
90408,4288346
90409,3416218
90410,3507669
90411,5989969
90412,3259425
90413,4450085
90414,4235757
90415,3669466
90416,4561512
90417,4824554
90418,4249862
90419,5548956
90420,4281970
90421,3026683
90422,4857010
90423,4797240
90424,5077732
90425,3959589
90426,4737683
90427,4747011
90428,3757006
90429,3578053
90430,3370494
90431,3488769
90432,4917908
90433,3814502
90434,3076403
90435,2412773
90436,4249250
90437,4391180
90438,4502149
90439,3732864
90440,3501404
90441,3692967
90442,4361237
90443,3483603
90444,4331684
90445,3520206
90446,3626114
90447,4655452
90448,4255549
90449,3073021
90450,4124939
90451,3550765
90452,4011642
90453,4908382
90454,4359524
90455,4014715
90456,4304048
90457,4219989
90458,3101468
90459,4702000
90460,3404805
90461,3330149
90462,5805684
90463,2704907
90464,3407951
90465,3861242
90466,5470719
90467,3795609
90468,4444116
90469,4109219
90470,4347396
90471,4246214
90472,3484767
90473,4240868
90474,4269847
90475,4423154
90476,3579035
90477,3824822
90478,4419643
90479,2997446
90480,3902818
90481,4321888
90482,3502472
90483,4438530
90484,4069020
90485,4399914
90486,3574898
90487,4175108
90488,3369268
90489,4290961
90490,3277898
90491,3024364
90492,3361960
90493,3234862
90494,4207130
90495,4550474
90496,3942562
90497,5442138
90498,3289497
90499,3758152
90500,5173524
90501,3938436
90502,5215857
90503,5633861
90504,3645858
90505,3549695
90506,4640461
90507,4200598
90508,3054979
90509,5339036
90510,4783643
90511,3511537
90512,3930312
90513,4808304
90514,4104516
90515,3920222
90516,3078452
90517,3793790
90518,3139275
90519,3371646
90520,3908924
90521,4233507
90522,2507340
90523,4048046
90524,4237342
90525,3727386
90526,4093909
90527,3474968
90528,3694855
90529,3957558
90530,3683899
90531,4962862
90532,4252518
90533,5576594
90534,3763742
90535,4002180
90536,3900240
90537,3062973
90538,3368890
90539,3795621
90540,3261131
90541,4134988
90542,5291942
90543,4102943
90544,3830054
90545,6024464
90546,4509368
90547,3765559
90548,4446994
90549,4284033
90550,4245397
90551,4802077
90552,3285062
90553,4916506
90554,4225970
90555,4260568
90556,4038249
90557,4177621
90558,4556681
90559,3561328
90560,3701697
90561,3969514
90562,4842995
90563,4405405
90564,4800908
90565,4098178
90566,4203549
90567,3821232
90568,4011901
90569,3467899
90570,3128710
90571,4734317
90572,3814105
90573,4860766
90574,4302452
90575,3924716
90576,4276914
90577,4556425
90578,4486269
90579,5139213
90580,3567579
90581,4319746
90582,3911683
90583,4829717
90584,3578456
90585,3436551
90586,3769916
90587,4063917
90588,3745373
90589,2836458
90590,3884087
90591,5591892
90592,4744754
90593,4315359
90594,4365288
90595,3076231
90596,4400262
90597,3945951
90598,3919219
90599,4031428
90600,4837735
90601,4663838
90602,4704586
90603,3856839
90604,4331410
90605,5024902
90606,4819073
90607,3760252
90608,4226988
90609,2662669
90610,4478439
90611,4292418
90612,4232186
90613,4761594
90614,4211449
90615,4644341
90616,3550682
90617,3054979
90618,4229798
90619,4046049
90620,3693897
90621,4213132
90622,3478973
90623,5451713
90624,3457836
90625,3312931
90626,4575794
90627,4280347
90628,4191011
90629,5631243
90630,5071503
90631,3934505
90632,5645774
90633,5005780
90634,4030170
90635,4434038
90636,5696422
90637,4197022
90638,4619586
90639,3993200
90640,4687063
90641,4258601
90642,3406459
90643,5184233
90644,3150460
90645,5030613
90646,3931327
90647,3939497
90648,4621907
90649,5167300
90650,4000440
90651,3510829
90652,4610315
90653,4054317
90654,4551018
90655,4396217
90656,4706287
90657,5142034
90658,4455283
90659,4788122
90660,3132034
90661,4159258
90662,4133274
90663,4787741
90664,5603999
90665,4225060
